90.9873 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
100.7283 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
100.7310 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
100.7338 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
100.7387 	EXP 	Imported sequence_con.csv as conditions, 4 conditions, 2 params
100.7392 	EXP 	Created sequence: sequential, trialTypes=4, nReps=50, seed=None
100.7397 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
100.7499 	EXP 	fixation: autoDraw = True
101.7384 	EXP 	line1: autoDraw = True
101.7384 	EXP 	line2: autoDraw = True
101.7384 	EXP 	line3: autoDraw = True
101.7384 	EXP 	line4: autoDraw = True
101.7532 	EXP 	fixation: autoDraw = False
102.7364 	EXP 	probe: autoDraw = True
103.9931 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
103.9993 	DATA 	Keypress: x
104.0027 	EXP 	fixation: autoDraw = False
104.0027 	EXP 	line1: autoDraw = False
104.0027 	EXP 	line2: autoDraw = False
104.0027 	EXP 	line3: autoDraw = False
104.0027 	EXP 	line4: autoDraw = False
104.0027 	EXP 	probe: autoDraw = False
104.0027 	EXP 	fixation: autoDraw = True
105.0027 	EXP 	fixation: autoDraw = False
105.0027 	EXP 	line1: autoDraw = True
105.0027 	EXP 	line2: autoDraw = True
105.0027 	EXP 	line3: autoDraw = True
105.0027 	EXP 	line4: autoDraw = True
106.0022 	EXP 	probe: autoDraw = True
106.3325 	DATA 	Keypress: v
106.3410 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
106.3522 	EXP 	fixation: autoDraw = False
106.3522 	EXP 	line1: autoDraw = False
106.3522 	EXP 	line2: autoDraw = False
106.3522 	EXP 	line3: autoDraw = False
106.3522 	EXP 	line4: autoDraw = False
106.3522 	EXP 	probe: autoDraw = False
106.3522 	EXP 	fixation: autoDraw = True
107.3521 	EXP 	fixation: autoDraw = False
107.3521 	EXP 	line1: autoDraw = True
107.3521 	EXP 	line2: autoDraw = True
107.3521 	EXP 	line3: autoDraw = True
107.3521 	EXP 	line4: autoDraw = True
108.3518 	EXP 	probe: autoDraw = True
108.6981 	DATA 	Keypress: c
108.7070 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
108.7183 	EXP 	fixation: autoDraw = False
108.7183 	EXP 	line1: autoDraw = False
108.7183 	EXP 	line2: autoDraw = False
108.7183 	EXP 	line3: autoDraw = False
108.7183 	EXP 	line4: autoDraw = False
108.7183 	EXP 	probe: autoDraw = False
108.7183 	EXP 	fixation: autoDraw = True
109.7181 	EXP 	fixation: autoDraw = False
109.7181 	EXP 	line1: autoDraw = True
109.7181 	EXP 	line2: autoDraw = True
109.7181 	EXP 	line3: autoDraw = True
109.7181 	EXP 	line4: autoDraw = True
110.7179 	EXP 	probe: autoDraw = True
111.0649 	DATA 	Keypress: z
111.0741 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
111.0843 	EXP 	fixation: autoDraw = False
111.0843 	EXP 	line1: autoDraw = False
111.0843 	EXP 	line2: autoDraw = False
111.0843 	EXP 	line3: autoDraw = False
111.0843 	EXP 	line4: autoDraw = False
111.0843 	EXP 	probe: autoDraw = False
111.0843 	EXP 	fixation: autoDraw = True
112.0843 	EXP 	fixation: autoDraw = False
112.0843 	EXP 	line1: autoDraw = True
112.0843 	EXP 	line2: autoDraw = True
112.0843 	EXP 	line3: autoDraw = True
112.0843 	EXP 	line4: autoDraw = True
113.0839 	EXP 	probe: autoDraw = True
114.3261 	DATA 	Keypress: x
114.3371 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
114.3500 	EXP 	fixation: autoDraw = False
114.3500 	EXP 	line1: autoDraw = False
114.3500 	EXP 	line2: autoDraw = False
114.3500 	EXP 	line3: autoDraw = False
114.3500 	EXP 	line4: autoDraw = False
114.3500 	EXP 	probe: autoDraw = False
114.3500 	EXP 	fixation: autoDraw = True
115.3503 	EXP 	fixation: autoDraw = False
115.3503 	EXP 	line1: autoDraw = True
115.3503 	EXP 	line2: autoDraw = True
115.3503 	EXP 	line3: autoDraw = True
115.3503 	EXP 	line4: autoDraw = True
116.3498 	EXP 	probe: autoDraw = True
116.6997 	DATA 	Keypress: v
116.7079 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
116.7163 	EXP 	fixation: autoDraw = False
116.7163 	EXP 	line1: autoDraw = False
116.7163 	EXP 	line2: autoDraw = False
116.7163 	EXP 	line3: autoDraw = False
116.7163 	EXP 	line4: autoDraw = False
116.7163 	EXP 	probe: autoDraw = False
116.7163 	EXP 	fixation: autoDraw = True
117.7162 	EXP 	fixation: autoDraw = False
117.7162 	EXP 	line1: autoDraw = True
117.7162 	EXP 	line2: autoDraw = True
117.7162 	EXP 	line3: autoDraw = True
117.7162 	EXP 	line4: autoDraw = True
118.7159 	EXP 	probe: autoDraw = True
119.0623 	DATA 	Keypress: c
119.0714 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
119.0825 	EXP 	fixation: autoDraw = False
119.0825 	EXP 	line1: autoDraw = False
119.0825 	EXP 	line2: autoDraw = False
119.0825 	EXP 	line3: autoDraw = False
119.0825 	EXP 	line4: autoDraw = False
119.0825 	EXP 	probe: autoDraw = False
119.0825 	EXP 	fixation: autoDraw = True
120.0822 	EXP 	fixation: autoDraw = False
120.0822 	EXP 	line1: autoDraw = True
120.0822 	EXP 	line2: autoDraw = True
120.0822 	EXP 	line3: autoDraw = True
120.0822 	EXP 	line4: autoDraw = True
121.0818 	EXP 	probe: autoDraw = True
121.4140 	DATA 	Keypress: z
121.4222 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
121.4320 	EXP 	fixation: autoDraw = False
121.4320 	EXP 	line1: autoDraw = False
121.4320 	EXP 	line2: autoDraw = False
121.4320 	EXP 	line3: autoDraw = False
121.4320 	EXP 	line4: autoDraw = False
121.4320 	EXP 	probe: autoDraw = False
121.4320 	EXP 	fixation: autoDraw = True
122.4318 	EXP 	fixation: autoDraw = False
122.4318 	EXP 	line1: autoDraw = True
122.4318 	EXP 	line2: autoDraw = True
122.4318 	EXP 	line3: autoDraw = True
122.4318 	EXP 	line4: autoDraw = True
123.4315 	EXP 	probe: autoDraw = True
123.8155 	DATA 	Keypress: x
123.8246 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
123.8321 	EXP 	fixation: autoDraw = False
123.8321 	EXP 	line1: autoDraw = False
123.8321 	EXP 	line2: autoDraw = False
123.8321 	EXP 	line3: autoDraw = False
123.8321 	EXP 	line4: autoDraw = False
123.8321 	EXP 	probe: autoDraw = False
123.8321 	EXP 	fixation: autoDraw = True
124.8311 	EXP 	fixation: autoDraw = False
124.8311 	EXP 	line1: autoDraw = True
124.8311 	EXP 	line2: autoDraw = True
124.8311 	EXP 	line3: autoDraw = True
124.8311 	EXP 	line4: autoDraw = True
125.8320 	EXP 	probe: autoDraw = True
126.1481 	DATA 	Keypress: v
126.1564 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
126.1639 	EXP 	fixation: autoDraw = False
126.1639 	EXP 	line1: autoDraw = False
126.1639 	EXP 	line2: autoDraw = False
126.1639 	EXP 	line3: autoDraw = False
126.1639 	EXP 	line4: autoDraw = False
126.1639 	EXP 	probe: autoDraw = False
126.1639 	EXP 	fixation: autoDraw = True
127.1653 	EXP 	fixation: autoDraw = False
127.1653 	EXP 	line1: autoDraw = True
127.1653 	EXP 	line2: autoDraw = True
127.1653 	EXP 	line3: autoDraw = True
127.1653 	EXP 	line4: autoDraw = True
128.1635 	EXP 	probe: autoDraw = True
128.5366 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
128.5415 	DATA 	Keypress: c
128.5468 	EXP 	fixation: autoDraw = False
128.5468 	EXP 	line1: autoDraw = False
128.5468 	EXP 	line2: autoDraw = False
128.5468 	EXP 	line3: autoDraw = False
128.5468 	EXP 	line4: autoDraw = False
128.5468 	EXP 	probe: autoDraw = False
128.5468 	EXP 	fixation: autoDraw = True
129.5466 	EXP 	fixation: autoDraw = False
129.5466 	EXP 	line1: autoDraw = True
129.5466 	EXP 	line2: autoDraw = True
129.5466 	EXP 	line3: autoDraw = True
129.5466 	EXP 	line4: autoDraw = True
130.5487 	EXP 	probe: autoDraw = True
130.9801 	DATA 	Keypress: z
130.9880 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
130.9963 	EXP 	fixation: autoDraw = False
130.9963 	EXP 	line1: autoDraw = False
130.9963 	EXP 	line2: autoDraw = False
130.9963 	EXP 	line3: autoDraw = False
130.9963 	EXP 	line4: autoDraw = False
130.9963 	EXP 	probe: autoDraw = False
130.9963 	EXP 	fixation: autoDraw = True
131.9961 	EXP 	fixation: autoDraw = False
131.9961 	EXP 	line1: autoDraw = True
131.9961 	EXP 	line2: autoDraw = True
131.9961 	EXP 	line3: autoDraw = True
131.9961 	EXP 	line4: autoDraw = True
132.9957 	EXP 	probe: autoDraw = True
134.6437 	DATA 	Keypress: x
134.6529 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
134.6622 	EXP 	fixation: autoDraw = False
134.6622 	EXP 	line1: autoDraw = False
134.6622 	EXP 	line2: autoDraw = False
134.6622 	EXP 	line3: autoDraw = False
134.6622 	EXP 	line4: autoDraw = False
134.6622 	EXP 	probe: autoDraw = False
134.6622 	EXP 	fixation: autoDraw = True
135.6620 	EXP 	fixation: autoDraw = False
135.6620 	EXP 	line1: autoDraw = True
135.6620 	EXP 	line2: autoDraw = True
135.6620 	EXP 	line3: autoDraw = True
135.6620 	EXP 	line4: autoDraw = True
136.6629 	EXP 	probe: autoDraw = True
137.2700 	DATA 	Keypress: v
137.2792 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
137.2874 	EXP 	fixation: autoDraw = False
137.2874 	EXP 	line1: autoDraw = False
137.2874 	EXP 	line2: autoDraw = False
137.2874 	EXP 	line3: autoDraw = False
137.2874 	EXP 	line4: autoDraw = False
137.2874 	EXP 	probe: autoDraw = False
137.2874 	EXP 	fixation: autoDraw = True
138.2779 	EXP 	line1: autoDraw = True
138.2779 	EXP 	line2: autoDraw = True
138.2779 	EXP 	line3: autoDraw = True
138.2779 	EXP 	line4: autoDraw = True
138.2946 	EXP 	fixation: autoDraw = False
139.2777 	EXP 	probe: autoDraw = True
140.5330 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
140.5379 	DATA 	Keypress: c
140.5439 	EXP 	fixation: autoDraw = False
140.5439 	EXP 	line1: autoDraw = False
140.5439 	EXP 	line2: autoDraw = False
140.5439 	EXP 	line3: autoDraw = False
140.5439 	EXP 	line4: autoDraw = False
140.5439 	EXP 	probe: autoDraw = False
140.5439 	EXP 	fixation: autoDraw = True
141.5438 	EXP 	fixation: autoDraw = False
141.5438 	EXP 	line1: autoDraw = True
141.5438 	EXP 	line2: autoDraw = True
141.5438 	EXP 	line3: autoDraw = True
141.5438 	EXP 	line4: autoDraw = True
142.5472 	EXP 	probe: autoDraw = True
143.4479 	DATA 	Keypress: z
143.4576 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
143.4659 	EXP 	fixation: autoDraw = False
143.4659 	EXP 	line1: autoDraw = False
143.4659 	EXP 	line2: autoDraw = False
143.4659 	EXP 	line3: autoDraw = False
143.4659 	EXP 	line4: autoDraw = False
143.4659 	EXP 	probe: autoDraw = False
143.4659 	EXP 	fixation: autoDraw = True
144.4608 	EXP 	line1: autoDraw = True
144.4608 	EXP 	line2: autoDraw = True
144.4608 	EXP 	line3: autoDraw = True
144.4608 	EXP 	line4: autoDraw = True
144.4798 	EXP 	fixation: autoDraw = False
145.4598 	EXP 	probe: autoDraw = True
146.7012 	DATA 	Keypress: x
146.7129 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
146.7258 	EXP 	fixation: autoDraw = False
146.7258 	EXP 	line1: autoDraw = False
146.7258 	EXP 	line2: autoDraw = False
146.7258 	EXP 	line3: autoDraw = False
146.7258 	EXP 	line4: autoDraw = False
146.7258 	EXP 	probe: autoDraw = False
146.7258 	EXP 	fixation: autoDraw = True
147.7257 	EXP 	fixation: autoDraw = False
147.7257 	EXP 	line1: autoDraw = True
147.7257 	EXP 	line2: autoDraw = True
147.7257 	EXP 	line3: autoDraw = True
147.7257 	EXP 	line4: autoDraw = True
148.7253 	EXP 	probe: autoDraw = True
149.8553 	DATA 	Keypress: v
149.8637 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
149.8751 	EXP 	fixation: autoDraw = False
149.8751 	EXP 	line1: autoDraw = False
149.8751 	EXP 	line2: autoDraw = False
149.8751 	EXP 	line3: autoDraw = False
149.8751 	EXP 	line4: autoDraw = False
149.8751 	EXP 	probe: autoDraw = False
149.8751 	EXP 	fixation: autoDraw = True
150.8749 	EXP 	fixation: autoDraw = False
150.8749 	EXP 	line1: autoDraw = True
150.8749 	EXP 	line2: autoDraw = True
150.8749 	EXP 	line3: autoDraw = True
150.8749 	EXP 	line4: autoDraw = True
151.8763 	EXP 	probe: autoDraw = True
152.6714 	DATA 	Keypress: c
152.6797 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
152.6911 	EXP 	fixation: autoDraw = False
152.6911 	EXP 	line1: autoDraw = False
152.6911 	EXP 	line2: autoDraw = False
152.6911 	EXP 	line3: autoDraw = False
152.6911 	EXP 	line4: autoDraw = False
152.6911 	EXP 	probe: autoDraw = False
152.6911 	EXP 	fixation: autoDraw = True
153.6912 	EXP 	fixation: autoDraw = False
153.6912 	EXP 	line1: autoDraw = True
153.6912 	EXP 	line2: autoDraw = True
153.6912 	EXP 	line3: autoDraw = True
153.6912 	EXP 	line4: autoDraw = True
154.6906 	EXP 	probe: autoDraw = True
155.0263 	DATA 	Keypress: z
155.0362 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
155.0437 	EXP 	fixation: autoDraw = False
155.0437 	EXP 	line1: autoDraw = False
155.0437 	EXP 	line2: autoDraw = False
155.0437 	EXP 	line3: autoDraw = False
155.0437 	EXP 	line4: autoDraw = False
155.0437 	EXP 	probe: autoDraw = False
155.0437 	EXP 	fixation: autoDraw = True
156.0404 	EXP 	line1: autoDraw = True
156.0404 	EXP 	line2: autoDraw = True
156.0404 	EXP 	line3: autoDraw = True
156.0404 	EXP 	line4: autoDraw = True
156.0570 	EXP 	fixation: autoDraw = False
157.0400 	EXP 	probe: autoDraw = True
157.5560 	DATA 	Keypress: x
157.5641 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
157.5733 	EXP 	fixation: autoDraw = False
157.5733 	EXP 	line1: autoDraw = False
157.5733 	EXP 	line2: autoDraw = False
157.5733 	EXP 	line3: autoDraw = False
157.5733 	EXP 	line4: autoDraw = False
157.5733 	EXP 	probe: autoDraw = False
157.5733 	EXP 	fixation: autoDraw = True
158.5732 	EXP 	fixation: autoDraw = False
158.5732 	EXP 	line1: autoDraw = True
158.5732 	EXP 	line2: autoDraw = True
158.5732 	EXP 	line3: autoDraw = True
158.5732 	EXP 	line4: autoDraw = True
159.5729 	EXP 	probe: autoDraw = True
160.2066 	DATA 	Keypress: v
160.2167 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
160.2265 	EXP 	fixation: autoDraw = False
160.2265 	EXP 	line1: autoDraw = False
160.2265 	EXP 	line2: autoDraw = False
160.2265 	EXP 	line3: autoDraw = False
160.2265 	EXP 	line4: autoDraw = False
160.2265 	EXP 	probe: autoDraw = False
160.2265 	EXP 	fixation: autoDraw = True
161.2239 	EXP 	line1: autoDraw = True
161.2239 	EXP 	line2: autoDraw = True
161.2239 	EXP 	line3: autoDraw = True
161.2239 	EXP 	line4: autoDraw = True
161.2390 	EXP 	fixation: autoDraw = False
162.2221 	EXP 	probe: autoDraw = True
163.3034 	DATA 	Keypress: x
163.3117 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
163.3218 	EXP 	fixation: autoDraw = False
163.3218 	EXP 	line1: autoDraw = False
163.3218 	EXP 	line2: autoDraw = False
163.3218 	EXP 	line3: autoDraw = False
163.3218 	EXP 	line4: autoDraw = False
163.3218 	EXP 	probe: autoDraw = False
163.3218 	EXP 	fixation: autoDraw = True
164.3216 	EXP 	fixation: autoDraw = False
164.3216 	EXP 	line1: autoDraw = True
164.3216 	EXP 	line2: autoDraw = True
164.3216 	EXP 	line3: autoDraw = True
164.3216 	EXP 	line4: autoDraw = True
165.3210 	EXP 	probe: autoDraw = True
166.2243 	DATA 	Keypress: z
166.2325 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
166.2399 	EXP 	fixation: autoDraw = False
166.2399 	EXP 	line1: autoDraw = False
166.2399 	EXP 	line2: autoDraw = False
166.2399 	EXP 	line3: autoDraw = False
166.2399 	EXP 	line4: autoDraw = False
166.2399 	EXP 	probe: autoDraw = False
166.2399 	EXP 	fixation: autoDraw = True
167.2379 	EXP 	line1: autoDraw = True
167.2379 	EXP 	line2: autoDraw = True
167.2379 	EXP 	line3: autoDraw = True
167.2379 	EXP 	line4: autoDraw = True
167.2543 	EXP 	fixation: autoDraw = False
168.2373 	EXP 	probe: autoDraw = True
169.0688 	DATA 	Keypress: x
169.0769 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
169.0871 	EXP 	fixation: autoDraw = False
169.0871 	EXP 	line1: autoDraw = False
169.0871 	EXP 	line2: autoDraw = False
169.0871 	EXP 	line3: autoDraw = False
169.0871 	EXP 	line4: autoDraw = False
169.0871 	EXP 	probe: autoDraw = False
169.0871 	EXP 	fixation: autoDraw = True
170.0869 	EXP 	fixation: autoDraw = False
170.0869 	EXP 	line1: autoDraw = True
170.0869 	EXP 	line2: autoDraw = True
170.0869 	EXP 	line3: autoDraw = True
170.0869 	EXP 	line4: autoDraw = True
171.0866 	EXP 	probe: autoDraw = True
171.9345 	DATA 	Keypress: v
171.9431 	EXP 	New trial (rep=6, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
171.9530 	EXP 	fixation: autoDraw = False
171.9530 	EXP 	line1: autoDraw = False
171.9530 	EXP 	line2: autoDraw = False
171.9530 	EXP 	line3: autoDraw = False
171.9530 	EXP 	line4: autoDraw = False
171.9530 	EXP 	probe: autoDraw = False
171.9530 	EXP 	fixation: autoDraw = True
172.9531 	EXP 	fixation: autoDraw = False
172.9531 	EXP 	line1: autoDraw = True
172.9531 	EXP 	line2: autoDraw = True
172.9531 	EXP 	line3: autoDraw = True
172.9531 	EXP 	line4: autoDraw = True
173.9527 	EXP 	probe: autoDraw = True
